,Season,Episode,Speaker,Line,date_job
164,4.0,4.0,Samantha,Baby.,
165,4.0,4.0,Maria,Samantha.,
166,4.0,4.0,Maria,It's not really working for me.,
167,4.0,4.0,Carrie,It was a phrase Samantha had never heard in bed before.,
168,4.0,4.0,Samantha,"Honey, I've never gotten any complaints from the men.",
169,4.0,4.0,Maria,Men.,
170,4.0,4.0,Maria,I want you to look at me.,
171,4.0,4.0,Maria,Connect with me.,
172,4.0,4.0,Maria,This is lovemaking.,
173,4.0,4.0,Maria,It's not a porno flick.,
174,4.0,4.0,Maria,I want to show you.,
175,4.0,4.0,Maria,I'm gonna lay down.,
176,4.0,4.0,Maria,And I want you to look at my boceta.,
177,4.0,4.0,Maria,"It's a Portuguese word for ""pussy.",
178,4.0,4.0,Carrie,""" Meanwhile, Miranda, still off sex and on chocolate couldn't bring herself to order the seven éclairs she really wanted.",
179,4.0,4.0,Carrie,So she asked for just one.,
180,4.0,4.0,Miranda,"One cake, please.",
181,4.0,4.0,Miranda,- Which do you recommend?,
182,4.0,4.0,Clerk,- I'd go with the Louvre.,
183,4.0,4.0,Clerk,Monsieur Payard's signature chocolate cake.,
184,4.0,4.0,Miranda,Sold.,
185,4.0,4.0,Clerk,"Okay, that'll be $74.50",
186,4.0,4.0,Miranda,As in 74 dollars and 50 cents? ,
187,4.0,4.0,Clerk,Yes.,
188,4.0,4.0,Carrie,Miranda decided she didn't need a cake that badly especially when she could make one for under $5.,
189,4.0,4.0,Carrie,"Every once in a while, a girl has to indulge herself.",
190,4.0,4.0,Charlotte,I'm on the mallard! ,
191,4.0,4.0,Trey,Sorry.,
192,4.0,4.0,Charlotte,He still hasn't asked me to move back in.,
193,4.0,4.0,Charlotte,We make love all over the apartment.,
194,4.0,4.0,Charlotte,In the morning I get in a cab and go home like a Park Avenue hooker!,
195,4.0,4.0,Miranda, - Can't you bring it up?,
196,4.0,4.0,Charlotte," - No! We finally got the penis working, I don't want to scare it.",
197,4.0,4.0,Charlotte,Why can't I have the relationship and the sex? - Why is it one or the other? ,
198,4.0,4.0,Carrie,- You got me.,
199,4.0,4.0,Miranda,I wanna order.,
200,4.0,4.0,Samantha,Where's the lesbian du jour? ,
201,4.0,4.0,Carrie,"Listen, you guys, when she gets here, we have to talk about her relationship. She was mad we didn't take it seriously last time.",
202,4.0,4.0,Charlotte,Please.,
203,4.0,4.0,Charlotte,"She isn't having a relationship, she's just doing this to bug us.",
204,4.0,4.0,Carrie,I don't know.,
205,4.0,4.0,Carrie,They haven't even had sex yet.,
206,4.0,4.0,Carrie,She said she wants it to be special.,
207,4.0,4.0,Charlotte,- Really? ,
208,4.0,4.0,Carrie,- Yeah.,
209,4.0,4.0,Charlotte,Then we should be supportive.,
210,4.0,4.0,Charlotte,This is the healthiest thing she's done in ages.,
211,4.0,4.0,Miranda,Does anybody want to split the chocolate pudding? ,
212,4.0,4.0,Samantha,"Morning, ladies.",
213,4.0,4.0,Carrie,- Morning.,
214,4.0,4.0,"Charlotte, Miranda",- Hi! ,
215,4.0,4.0,Charlotte,Tell us about your relationship.,
216,4.0,4.0,Charlotte,How is everything going with Maria? ,
217,4.0,4.0,Samantha,Did you know that when a vagina gets engorged it expands to the size of a fist? It's like a fabulous cave.,
218,4.0,4.0,Miranda,I guess they've had sex.,
219,4.0,4.0,Carrie,- Apparently so.,
220,4.0,4.0,Samantha,- And we have three holes down there.,
221,4.0,4.0,Charlotte,"Okay, stop talking about your relationship.",
222,4.0,4.0,Samantha,But it's fascinating! There are places a dick just can't go.,
223,4.0,4.0,Carrie,Some dicks manage just fine.,
224,4.0,4.0,Samantha,"Please, Maria has 10 dicks.",
225,4.0,4.0,Miranda,"For the record, you started this.",
226,4.0,4.0,Carrie,I am sorry but a finger is not a dick.,
227,4.0,4.0,Miranda,A finger is more like a third of a dick.,
228,4.0,4.0,Miranda,"So technically, Maria only has three and a third dicks.",
229,4.0,4.0,Samantha,"I can tell you right now, this is not the same as this.",
230,4.0,4.0,Charlotte,"Okay, put that away.",
231,4.0,4.0,Samantha,"I'm just saying, size has nothing to do with it.",
232,4.0,4.0,Miranda,What's happening to you? ,
233,4.0,4.0,Samantha,"I'm getting an education. Not only do I now know everything there is to know about the glorious boceta That's Portuguese for ""pussy.",
234,4.0,4.0,Carrie,""" ""Boceta, schmagina, let's call the whole thing off.",
235,4.0,4.0,Samantha,""" The most important thing is that Maria has taught me how to connect during sex.",
236,4.0,4.0,Samantha,It's not just some animal act.,
237,4.0,4.0,Samantha,It's about two people making love.,
238,4.0,4.0,Ray,Hi.,
239,4.0,4.0,Ray,I couldn't pick a shirt.,
240,4.0,4.0,Ray,"Red, blue, I didn't know.",
241,4.0,4.0,Ray,"Come on in, I'm making margaritas.",
242,4.0,4.0,Carrie,Look what I bought today.,
243,4.0,4.0,Carrie,- My first jazz CD.,
244,4.0,4.0,Ray,- No.,
245,4.0,4.0,Ray,You gotta hear that on vinyl.,
246,4.0,4.0,Carrie,"Wait, Ray.",
247,4.0,4.0,Carrie,Stop.,
248,4.0,4.0,Carrie,Don't play anything.,
249,4.0,4.0,Carrie,"Don't scat, don't chop, don't blend Could we Could we just sit and talk for a while? ",
250,4.0,4.0,Ray,"The ""gotta talk"" girl, gotta talk. ""What are you thinking? Where is this going?"" ",
251,4.0,4.0,Carrie,"I'm not that girl. I'm not any girl, I just want to talk.",
252,4.0,4.0,Carrie,"You know, talk.",
253,4.0,4.0,Carrie,"Like, where are you from? You said something about the Jersey Shore.",
254,4.0,4.0,Ray,I spent a couple summers there.,
255,4.0,4.0,Ray,Worked on the boardwalk.,
256,4.0,4.0,Ray,There was a skeet shooting place I went to.,
257,4.0,4.0,Ray,"- On the Jersey Shore? - Upstate New York, college.",
258,4.0,4.0,Ray,"And, pull! Man, why no skeet in the city? I love the skeet.",
259,4.0,4.0,Ray,I should open one in New York.,
260,4.0,4.0,Ray,Maybe sell a club.,
261,4.0,4.0,Ray,When was the last time you had canned corn? That sounds good right now.,
262,4.0,4.0,Ray,"You hungry? No, because remember I met I had a pot pie in Vegas once, loaded with corn ",
263,4.0,4.0,Carrie,As Ray talked I realized he wasn't spontaneous and unpredictable and thrilling.,
264,4.0,4.0,Carrie,He was a guy with ADD.,
265,4.0,4.0,Carrie,What kind of relationship could I have with a guy I couldn't even talk to? ,
266,4.0,4.0,Ray,Flaky crust.,
267,4.0,4.0,Carrie,I'd have to end it.,
268,4.0,4.0,Ray,You like pies? ,
269,4.0,4.0,Carrie,Wanna play me? ,
270,4.0,4.0,Ray,Yeah.,
271,4.0,4.0,Carrie,Eventually.,
272,4.0,4.0,Carrie,"Meanwhile, uptown",
273,4.0,4.0,Trey,I was thinking.,
274,4.0,4.0,Carrie,Charlotte gave Trey one more chance to ask her to move in.,
275,4.0,4.0,Trey,I'm just gonna say it.,
276,4.0,4.0,Trey,Next time I'm hard would you consider measuring my John Thomas? ,
277,4.0,4.0,Charlotte,What? No! ,
278,4.0,4.0,Trey,"I understand, it's juvenile, I know.",
279,4.0,4.0,Trey,But I've just never seen it like this.,
280,4.0,4.0,Charlotte,I'm taking a shower.,
281,4.0,4.0,Carrie ,Charlotte was never a woman who cared much about penises and now a penis was running her life.,
282,4.0,4.0,Carrie,Forget it.,
283,4.0,4.0,Carrie,As Charlotte lathered up she really started to get lathered up.,
284,4.0,4.0,Carrie,"Who did he think he was? He was her husband, and she was his wife.",
285,4.0,4.0,Carrie,What the hell was going on in this Upper East Side nightmare? ,
286,4.0,4.0,Charlotte,I'm tired of being married to your penis! I am a person.,
287,4.0,4.0,Charlotte,"This is supposed to be a relationship! And I am done walking on eggshells! ""Don't talk about moving in in front of the penis ""'cause it might go soft.",
288,4.0,4.0,Charlotte,""" ""The penis likes this,"" and ""The penis doesn't like that!"" And ""The penis wants to be measured!"" ",
289,4.0,4.0,Trey,- It was just a thought.,
290,4.0,4.0,Charlotte,- Here's another thought! You can shove this marriage up your ass! ,
291,4.0,4.0,Trey,Don't go. ,
292,4.0,4.0,Charlotte,"I'm going home to my own apartment, where I have a lease.",
293,4.0,4.0,Charlotte,I hope that you and your penis have a very lovely night! ,
294,4.0,4.0,Carrie,"Meanwhile, Miranda was getting fed up as well with herself.",
295,4.0,4.0,Carrie,"Hi, it's me, leave a message.",
296,4.0,4.0,Miranda,"I know you're probably busy having mind-blowing sex right now but I feel that you need to know, your good friend, Miranda Hobbes has just taken a piece of cake out of the garbage and eaten it.",
297,4.0,4.0,Miranda,You'll probably need this information when you check me in to the Betty Crocker Clinic.,
298,4.0,4.0,Carrie,That night Miranda realized she'd been using chocolate as a substitute for sex and now she needed a substitute for chocolate.,
299,4.0,4.0,Carrie,The strike was officially over.,
300,4.0,4.0,Maria,That's perfect! ,
301,4.0,4.0,Carie,Just when she thought she knew everything there was to know about women Samantha caused the very elusive female ejaculation.,
302,4.0,4.0,Samantha,Was that good or bad? ,
303,4.0,4.0,Maria,That was very good.,
304,4.0,4.0,Carrie,Samantha got the relationship and the sex.,
305,4.0,4.0,Carrie,"In fact, a little more sex than she'd expected.",
306,4.0,4.0,Carrie,I want some water.,
307,4.0,4.0,Ray,You want some water? Be right back.,
308,4.0,4.0,Carrie,"The next morning, I woke up with a new thought.",
309,4.0,4.0,Carrie,Maybe Ray was like jazz.,
310,4.0,4.0,Carrie,"Instead of trying to make him be something else, I needed to let go and appreciate him for what he was.",
311,4.0,4.0,Carrie,Truly mind-blowing sex.,
312,4.0,4.0,Carrie,But unfortunately I got the feeling Ray had stopped playing me and moved on to another instrument.,
313,4.0,4.0,Trey,"Morning, ma'am.",
314,4.0,4.0,Charlotte,Morning.,
315,4.0,4.0,Trey,You left something at my At the apartment.,
316,4.0,4.0,Trey,I want you to move back in and get rid of this old apartment.,
317,4.0,4.0,Trey,"And stay all night, every night.",
318,4.0,4.0,Trey,And wake up next to me every morning and be my wife.,
319,4.0,4.0,Charlotte,- You do?,
320,4.0,4.0,Trey, - Yeah. I talked it over with my penis and we both agree.,
321,4.0,4.0,Trey,I don't want to lose you again.,
322,4.0,4.0,Trey,Charlotte York MacDougal will you remarry me? ,
323,4.0,4.0,Charlotte,"Yes, Trey MacDougal I will remarry you.",
324,4.0,4.0,Carrie,"Walking home from ADD, ""another dating disaster"" I worried that there's a reason they call it ""mind-blowing"" sex.",
325,4.0,4.0,Carrie,Maybe that kind of physical connection obliterates the chance of an intellectual one.,
326,4.0,4.0,Carrie,Or maybe it's possible to find both.,
327,4.0,4.0,Carrie,"That's what I was hoping, because great sex is great but I still like a song with a melody I can sing to.",
328,4.0,4.0,,,
329,4.0,4.0,,,
330,4.0,4.0,,,
331,4.0,4.0,,,
332,4.0,4.0,,,
333,4.0,4.0,,,
334,4.0,4.0,,,
335,4.0,4.0,,,
336,4.0,4.0,,,
337,4.0,4.0,,,
338,4.0,4.0,,,
339,4.0,4.0,,,
340,4.0,4.0,,,
341,4.0,4.0,,,
342,4.0,4.0,,,
343,4.0,4.0,,,
344,4.0,4.0,,,
345,4.0,4.0,,,
346,4.0,4.0,,,
347,4.0,4.0,,,
348,4.0,4.0,,,
349,4.0,4.0,,,
350,4.0,4.0,,,
351,4.0,4.0,,,
352,4.0,4.0,,,
353,4.0,4.0,,,
354,4.0,4.0,,,
355,4.0,4.0,,,
356,4.0,4.0,,,
357,4.0,4.0,,,
358,4.0,4.0,,,
359,4.0,4.0,,,
360,4.0,4.0,,,
361,4.0,4.0,,,
362,4.0,4.0,,,
363,4.0,4.0,,,
364,4.0,4.0,,,
365,4.0,4.0,,,
366,4.0,4.0,,,
367,4.0,4.0,,,
368,4.0,4.0,,,
369,4.0,4.0,,,
370,4.0,4.0,,,
371,4.0,4.0,,,
372,4.0,4.0,,,
373,4.0,4.0,,,
374,4.0,4.0,,,
375,4.0,4.0,,,
376,4.0,4.0,,,
377,4.0,4.0,,,
378,4.0,4.0,,,
379,4.0,4.0,,,
380,4.0,4.0,,,
381,4.0,4.0,,,
382,4.0,4.0,,,
383,4.0,4.0,,,
384,4.0,4.0,,,
385,4.0,4.0,,,
386,4.0,4.0,,,
387,4.0,4.0,,,
388,4.0,4.0,,,
389,4.0,4.0,,,
390,4.0,4.0,,,
391,4.0,4.0,,,
392,4.0,4.0,,,
393,4.0,4.0,,,
394,4.0,4.0,,,
395,4.0,4.0,,,
396,4.0,4.0,,,
397,4.0,4.0,,,
398,4.0,4.0,,,
399,4.0,4.0,,,
400,4.0,4.0,,,
401,4.0,4.0,,,
402,4.0,4.0,,,
403,4.0,4.0,,,
404,4.0,4.0,,,
405,4.0,4.0,,,
406,4.0,4.0,,,
407,4.0,4.0,,,
408,4.0,4.0,,,
409,4.0,4.0,,,
410,4.0,4.0,,,
411,4.0,4.0,,,
412,4.0,4.0,,,
413,4.0,4.0,,,
414,4.0,4.0,,,
415,4.0,4.0,,,
416,4.0,4.0,,,
417,4.0,4.0,,,
418,4.0,4.0,,,
419,4.0,4.0,,,
420,4.0,4.0,,,
421,4.0,4.0,,,
422,4.0,4.0,,,
423,4.0,4.0,,,
424,4.0,4.0,,,
425,4.0,4.0,,,
426,4.0,4.0,,,
427,4.0,4.0,,,
428,4.0,4.0,,,
429,4.0,4.0,,,
430,4.0,4.0,,,
431,4.0,4.0,,,
432,4.0,4.0,,,
433,4.0,4.0,,,
434,4.0,4.0,,,
435,4.0,4.0,,,
436,4.0,4.0,,,
437,4.0,4.0,,,
438,4.0,4.0,,,
439,4.0,4.0,,,
440,4.0,4.0,,,
441,4.0,4.0,,,
442,4.0,4.0,,,
443,4.0,4.0,,,
444,4.0,4.0,,,
445,4.0,4.0,,,
446,4.0,4.0,,,
447,4.0,4.0,,,
448,4.0,4.0,,,
449,4.0,4.0,,,
450,4.0,4.0,,,
451,4.0,4.0,,,
452,4.0,4.0,,,
453,4.0,4.0,,,
454,4.0,4.0,,,
455,4.0,4.0,,,
456,4.0,4.0,,,
457,4.0,4.0,,,
458,4.0,4.0,,,
459,4.0,4.0,,,
460,4.0,4.0,,,
461,4.0,4.0,,,
462,4.0,4.0,,,
463,4.0,4.0,,,
464,4.0,4.0,,,
465,4.0,4.0,,,
466,4.0,4.0,,,
467,4.0,4.0,,,
468,4.0,4.0,,,
469,4.0,4.0,,,
470,4.0,4.0,,,
471,4.0,4.0,,,
472,4.0,4.0,,,
473,4.0,4.0,,,
474,4.0,4.0,,,
475,4.0,4.0,,,
476,4.0,4.0,,,
477,4.0,4.0,,,
478,4.0,4.0,,,
479,4.0,4.0,,,
480,4.0,4.0,,,
481,4.0,4.0,,,
482,4.0,4.0,,,
483,4.0,4.0,,,
484,4.0,4.0,,,
485,4.0,4.0,,,
486,4.0,4.0,,,
487,4.0,4.0,,,
488,4.0,4.0,,,
489,4.0,4.0,,,
490,4.0,4.0,,,
491,4.0,4.0,,,
0,4.0,5.0,Carrie,New York City can be a terrifying place.,
1,4.0,5.0,Miranda,Hi.,
2,4.0,5.0,Miranda,"- Just coffee and a muffin, please.",
3,4.0,5.0,Cashier,- That'll be $7.50,
4,4.0,5.0,Cashier,Nothing's more frightening than the prospect of seeing an ex before you've had your morning coffee.,
5,4.0,5.0,Steve,Miranda?,
6,4.0,5.0,Miranda,- You made me burn my tongue.,
7,4.0,5.0,Steve,"- I got to work on that, sorry.",
8,4.0,5.0,Steve,You look great.,
9,4.0,5.0,Steve,How you doing? ,
10,4.0,5.0,Miranda,"Good, you know, boring.",
11,4.0,5.0,Miranda,What's new with you?,
12,4.0,5.0,Steve,I guess that means you didn't get the invitation yet.,
13,4.0,5.0,Miranda,"No, invitation to what? ",
14,4.0,5.0,Steve,I'm finally doing it.,
15,4.0,5.0,Steve,I'm opening up my own bar.,
16,4.0,5.0,Miranda,"- Steve, you're kidding! That's ",
17,4.0,5.0,Steve,"- That's scary, right? ",
18,4.0,5.0,Steve,And it's happening soon.,
19,4.0,5.0,Steve,It's next Saturday.,
20,4.0,5.0,Steve,I'd really love it if you'd come.,
21,4.0,5.0,Steve,"Miranda, you remember Jessica?",
22,4.0,5.0,Miranda,Sure.,
23,4.0,5.0,Miranda,Of course.,
24,4.0,5.0,Steve,"You'll come, right, next Saturday? ",
25,4.0,5.0,Jessica,We'd love to see you there.,
26,4.0,5.0,Miranda,"She ""we'd"" him, Carrie, right in front of me.",
27,4.0,5.0,Carrie,"Miranda, I'm still asleep.",
28,4.0,5.0,Carrie,How can you have had an emotional mini-drama already? ,
29,4.0,5.0,Miranda,No way I'm going to his opening.,
30,4.0,5.0,Miranda,Do you think I should go? ,
31,4.0,5.0,Carrie,- Let me think for a second.,
32,4.0,5.0,Miranda,- What really pisses me off is it was my idea.,
33,4.0,5.0,Miranda,I'm the one who told him to open his own bar.,
34,4.0,5.0,Miranda,- But do I get any credit? ,
35,4.0,5.0,Carrie,- I'm guessing not.,
36,4.0,5.0,Miranda,"Of course not, it's infuriating! Why wasn't he this ambitious while with me? ",
37,4.0,5.0,Carrie,Maybe you inspired him.,
38,4.0,5.0,Carrie,"Maybe he named the bar ""Miranda's"" or ""Hobbes' Nob.",
39,4.0,5.0,Miranda,""" He named the bar ""Scout.",
40,4.0,5.0,Miranda,""" After his dog.",
41,4.0,5.0,Miranda,I'm not going to that.,
42,4.0,5.0,Carrie,You have to go.,
43,4.0,5.0,Carrie,"You guys are friends now, right? That's what friends do.",
44,4.0,5.0,Miranda,"Really? You're my friend, does that mean you have to go? ",
45,4.0,5.0,Carrie,Of course.,
46,4.0,5.0,Carrie,Absolutely.,
47,4.0,5.0,Carrie,That's what friends are for.,
48,4.0,5.0,Carrie,"Forget it, not going.",
49,4.0,5.0,Samantha,- To what? ,
50,4.0,5.0,Samantha,- What is it? ,
51,4.0,5.0,Samantha,"""Steve and Aidan""? ",
52,4.0,5.0,Carrie,How did this happen? Why are they even friends? ,
53,4.0,5.0,Miranda,"According to Steve's girlfriend, Jessica who answered his phone while he was in the shower today",
54,4.0,5.0,Carrie,"I love how you say ""Jessica,"" like allegedly that's her name.",
55,4.0,5.0,Miranda,- Aidan is Steve's silent partner.,
56,4.0,5.0,Samantha,- I wonder why I didn't get an invitation.,
57,4.0,5.0,Carrie,"You can have mine, sister, 'cause I'm not going.",
58,4.0,5.0,Miranda,"Come on, it's a big party, you may not even see him.",
59,4.0,5.0,Carrie,It's not a party.,
60,4.0,5.0,Carrie,It's a parade of our failed relationships.,
61,4.0,5.0,Carrie,"Next, you're gonna tell me that my junior prom date's the barback.",
62,4.0,5.0,Charlotte,It's good Aidan invited you.,
63,4.0,5.0,Charlotte,It means he's ready to be friends.,
64,4.0,5.0,Carrie,"I don't know what it means, don't want to find out.",
65,4.0,5.0,Miranda,"It means, ""I forgive you, please come.",
66,4.0,5.0,Carrie,""" Nice try, I'm not going.",
67,4.0,5.0,Samantha,- I'll go.,
68,4.0,5.0,Miranda,- Thank you.,
69,4.0,5.0,Miranda,You see? Samantha's my friend.,
70,4.0,5.0,Miranda,"I'm going out with Samantha and her lesbian lover, and I am proud.",
71,4.0,5.0,Samantha,Let's not invite Maria.,
72,4.0,5.0,Samantha,I could use a night away from the old ball and chain.,
73,4.0,5.0,Carrie,Don't tell me you're in a sapphic slump.,
74,4.0,5.0,Samantha,"All we ever do is lie around, take baths together and talk about feelings.",
75,4.0,5.0,Charlotte,I think they call that a relationship.,
76,4.0,5.0,Samantha,I don't know how you do it.,
77,4.0,5.0,Samantha,"All that emotional chow-chow, it's exhausting.",
78,4.0,5.0,Miranda,"I know, don't you just hate that? ",
79,4.0,5.0,Carrie,"Women. That night, Samantha was determined to get Maria out of the tub and out on the town.",
80,4.0,5.0,Maria,"I do not see why we're out in this crowd with all this smoke, when we could be home, relaxing together.",
81,4.0,5.0,Samantha,"I thought it'd be fun to take our relationship out on dry land for a change, that's all.",
82,4.0,5.0,Samantha,"Besides, what's the fun of getting clean if you can't get a little dirty first? ",
83,4.0,5.0,Bartender,"Samantha Jones what's it gonna be tonight, darling, the usual? ",
84,4.0,5.0,Samantha,Brian here happens to make the most dangerous mojitos in the city.,
85,4.0,5.0,Bartender,"Two mojitos coming up, on the house.",
86,4.0,5.0,Maria,Fun place.,
87,4.0,5.0,Sean Sullivan ,"Hey, gorgeous.",
88,4.0,5.0,Samantha,"Sean Sullivan, what are you doing in town? ",x
89,,,Sean Sullivan ,Back on business for a few weeks.,
90,4.0,5.0,Sean Sullivan ,What are you doing next Saturday? ,
91,4.0,5.0,Samantha,- Saturday?,
92,4.0,5.0,Maria,- We have plans for Saturday.,
93,4.0,5.0,Sean Sullivan ,Okay.,
94,4.0,5.0,Sean Sullivan ,"How about a late run, then?",
95,4.0,5.0,Sean Sullivan ,I'll call you.,
96,4.0,5.0,Maria,"What is this ""late run""? ",
97,4.0,5.0,Samantha,Doesn't translate.,
98,4.0,5.0,Samantha,I didn't know that we had plans on Saturday.,
99,4.0,5.0,Samantha,I promised the girls I'd go out with them.,
100,4.0,5.0,Maria,Should I come? I'm a girl.,
101,4.0,5.0,Samantha,"No, sweetie, I know.",
102,4.0,5.0,Samantha,"But since you don't really like to go out, I thought ",
103,4.0,5.0,Bartender,"Here you go, ladies.",
104,4.0,5.0,Bartender,Enjoy.,
105,4.0,5.0,Bartender,I get off at 4:00.,
106,4.0,5.0,Carrie,"Samantha had to face her past, and Charlotte was facing her future.",
107,4.0,5.0,Carrie,Now that Trey had no problem getting hard in the bedroom she saw no reason why their bed should be.,
108,4.0,5.0,Charlotte,Bunny.,
109,4.0,5.0,Charlotte,Hi.,
110,4.0,5.0,Charlotte,What are you doing here? ,
111,4.0,5.0,Bunny,When Trey told me you two were buying a new bed I insisted he let me help.,
112,4.0,5.0,Bunny,"I picked out the one he has now, did you know that? - It's Chippendale.",
